姓名,评论内容
小。雾。神。,好好看吧唧火车站到时候看？我在外面吃完啦，哦吼不住的人吗丁啉…哦豁哟西红柿炒鸡蛋…哦哦哦哦哦！我也不知道为啥要求不高的时候回来了么么的人吗…哦哦，哦吼我的错我的错。好吧唧火！嗯呢呗是吧，哦哦哦
黄飞雄的妈妈139,乌鸡蛋好多少钱[憨笑]
家和万事兴,[赞][赞][赞][赞][赞]
家和万事兴,看起好安逸
芙蓉,[666][666][666]
毛老太,[捂脸][捂脸][捂脸]
小燕子88693,多少钱一斤
出家的小沙弥,马上有钱
安桥,[玫瑰][玫瑰][玫瑰]
邓存江＠,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
张振昇,这明明是鸭蛋那里是鸡蛋，这乜太假的吧
为晨着想,@慧ㅤㅤㅤ
老丁2175,[赞][赞][赞][赞][赞][赞][赞]
ジ雪儿の有梦,鸡蛋有绿壳的？
霞霞今晚不熬夜,每个地方应该留一个
gdbdjducvugj,@[赞][赞][赞][礼花][摸头][摸头][出魂儿]
平52065,我也喜欢这样的生活，挺有意思的。[赞][玫瑰]
二梅0767,太牛了[赞]
幸福人家,捡鸡蛋的感觉好美
大正,这个蛋为啥是蓝色的？
张茗祯,小时候经常捡鸡蛋好怀念
春盁中的阳光,看着像鸭蛋[捂脸]
明明    呀,真不错
木头11075,是青壳鸭蛋么？
方华,确定鸡蛋不是鸭蛋
刘哥,绿皮鸡蛋
善待自己【效源说礼】,鸡蛋有绿壳的吗？
强大857,你的设计师不错
永远开心宝,这是鸭蛋，骗大家说是鸡蛋
春风十里见财牛,这个鸡蛋怎么是绿色的[捂脸]
云秀子墨,[赞][赞][赞][赞][赞]
🌹圣洁♥公义🌹777,我梦见过你这样做真的
丰寻299,山西黄土高坡的窑洞蛋窝吗[捂脸]
秀20063,你确定是鸡蛋？我看着是鸭蛋吧
小猪打伞563,这鸡窝不错
阿霞,我小的时候也捡一堆一堆的鸡蛋，那都是50多年前的事了，那都是美好的回忆啊！
笑颜1309,一个鸡生一个，你还让它生10个呀
依燃2768,没见过绿壳的鸡蛋，只知道鸭蛋是绿的[捂脸]
兰兰82366,[赞][赞][赞]
子健,要留一个放在窝里的
快乐王子5500,看着捡鸡蛋感觉好有成就感啊。
快手用户1667450720596,这是土鸡蛋吗l[赞][赞][赞][赞][赞][赞]
静理325,太好了[666]
不问缘由,都是提前放好的，真的是提前放好的
婚礼主持.荆蕾,养了多少鸡呀
知识成就未来…,你家的鸡蛋窝很棒[赞][赞][赞]
樱花满地🌸🌸,我有个问题，那就是你不留引蛋吗？
牡丹94994,[打招呼][打招呼][打招呼][打招呼][打招呼]
浅陌初心yanyan,天天捡鸡蛋捡到手软
天高云淡30740,捡空不好，应该剩一个。
枫叶,[玫瑰][玫瑰][玫瑰]
温馨18889,别全捡走，给留一个
雪之原626,鸡说，给我留点，以后还要孵小鸡啊[笑哭]
慧政.,我也喜欢捡鸡蛋
触摸阳光395,小时候捡过，那种感觉好开心
虚幻5914,好有成就感[赞][赞][赞][赞]
汝州庄行兴,市场上买的鸡拿回去放鸡窝，充土鸡蛋
琳琅春雪,那是鸡蛋么咋看像鸭蛋啊
君子兰18499,看着咋是鸭蛋呢！[憨笑]
旺财爷爷018,[赞][赞][赞][赞][666][666][666][666][爱心][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][玫瑰]
*安逸随心*,要给鸡留一个引窝蛋🥚，它才在固定的地方下
🌺🍅lizhi,我也想捡鸡蛋[捂脸]
知足常乐！A（红旗会）,可以了[赞][赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
津睿🐚🐚🐚福慧人生,太好啦[赞][赞][赞]喜欢这样的生活
健身堂（郭老师）,你们家的鸡窝好有创意呀，乌鸡蛋吧，太棒了，好喜欢你的生活[赞][赞][赞][赞][赞]
敏。206,这些却是鸭蛋？？？？怎么说是鸡蛋？？？？
推荐去看的剧,就看到瞬间不想生了[捂脸]
禾苗3670,这样拿多累啊[笑哭]拿个有手提的方便吧[赞]
天天,[赞][赞][赞]
健康快乐每一天,乌鸡蛋吧
甘凤媚,[赞][赞][赞][赞]
沐离（′ʘ⌄ʘ‵）,你家土鸡生鸭蛋
阿权,[赞][赞][赞]
二妹生态农庄632,[666][666][666]
新高升,[火][火][火][火][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][笑哭][666][666][666][666][666][666][666][666][666][666][666][666][666][666]
在水一方,[666][666][666]
今天很想你,@凌晨说晚安💤
幸福美满5406,哎呀，你家的鸡窝是特别
快手用户1649059312868,我喜欢捡鸡蛋
天天向上60969,一夭捡不少
可爱老太,够多了
忘忧草86993,解压[捂脸][捂脸][捂脸]
User_1579700309559,笑笑[捂脸]
一生平安43014,这大有才
老龚还好吗,不留一个在窝里啊
梅子💅💕410,我也想捡鸡蛋🥚[龇牙]
轻舞飞扬,等我回老家养鸡也这样弄鸡窝
vivo....,每个窝里不留一个吗
冰戈歌763,不是你自己放进去再捡的吧？
田杨515,绿皮鸡蛋我还头一次见
ymdyq1314,这个鸡是什么鸡
张岳兰18684929701、13507,哇塞，好喜欢捡鸡蛋的感觉[色][色][色][抓狂][抓狂][抓狂]
你若安好那还得了9058,自己放进去的吧[捂脸]
User_1579825306349,这是鸭蛋好不好
开心就好,这不是鸭蛋才这颜色吗
山咔咔的汉子,刚好40个
会好!,这样捡鸡蛋好玩有趣[赞][赞][赞][赞][赞]
好好珍惜,有蛇
谈情不如逗狗（狗宝贝贝）,哇，好减压
周莲492,勤劳致富[赞][赞][赞][赞]
刘利平,窝里要留一个的，做引蛋
微燕,这些是鸭蛋吧
平底鞋走天下936,我就喜欢捡鸡蛋
一群咸🐟,只有一个鸡窝，风水好都搁那一个窝里边下蛋
快手用户1645418300383,[赞]
遇见,明明是鸭蛋
夜落花台＠雨份飛554,我喜欢捡蛋，但不喜欢吃蛋
四川，琴,我也想去帮你冻鸡蛋
美格,你家的鸡能生出鸭蛋[捂脸]
春江3933,提醒你一下，绿皮鸡蛋，很小的，大的都是鸭蛋[捂脸]
面向未来5912,鸡蛋是绿蓝色的吗，不是鸭蛋才有这种颜色吗
念一种快乐125,没有黄鼠狼吗
小鸟,要留一个
张晓疆,天然鸡窝[赞]
$小邓返乡创业$,什么品种
黄惠1567466671,[玫瑰][玫瑰][玫瑰]
仙草455,因地制宜
兰花盛开🌸,捡鸡蛋🥚的感觉真爽[赞]
亿点爱，观世界,这个工作好，招人吗？
淑女359,乌鸡蛋
好运来31512,鸡蛋有这么大个吗？怎么像鸭蛋？
大小姐来了快走开🌠🎀,这个下雨怎么办
快手用户1632645625624,我经常做梦捡鸡蛋，大部分都是在麦苗地里[捂脸]
不忘初心93138,看着像鸭蛋[打招呼][打招呼][打招呼][打招呼]
养蜂人老王😊,[赞][赞][赞][赞][赞]
心随梦游640,[666]
滴水之恩涌泉相报407,[爱心][爱心][爱心][爱心]
快手用户1661852530203,[666][666][666]
快手用户1638689447889,好多鸡蛋
唐四姐,做鸡蛋可以 路阔阔，鸡蛋还可 这么多鸡蛋了，还可以好多，好多钱一个？
万事如意67081,有一种鸡下的是绿皮蛋，我家有
蒲华娟,不能拿完了
程 少 商.,@^池露奈^/ @^池露奈/^.
究容0795,[涂指甲][涂指甲][涂指甲]
舞之飞舞,嫌弃鸡蛋下的少，你一天能下几个呢[龇牙][笑哭]
万,提前放进去的鸭蛋，哪是鸡蛋？
那个男人 The,装鸡蛋的盒子卖吗
乡愁rLmAeJne,公鸡少了母鸡就下的少了[笑哭]
独处,十几只鸡，一只下十个
麦穗《678》,你给鸡妈妈留一个
翔＠？。，,绿皮红心蛋  这个好
海兰,[玫瑰][玫瑰][玫瑰][玫瑰]
予你甜蜜,新年快乐
继续～表演,没吃肉，怎么生的多
好男人14820,没见过绿色的鸡蛋
8610-66,有点假了，鸡蛋生出来有这么干净吗？
金子哥348,[赞][赞][赞]
User_1579875133280,我也很想捡鸡蛋哟[龇牙][赞][赞][赞][赞][赞]
莉姐💞613,真会找地方[龇牙][龇牙][龇牙]
A加油💐小芮,小时间经常梦到这样捡鸡蛋，太过瘾了[捂脸]
本宫BenGong,自己放进去的[捂脸]鸡蛋不可能下在一堆
低调一点393,真想去感受一下捡鸡蛋的感觉
很高兴遇见你的啦,看了一下价格，确实买不起啊[捂脸]
梅子🌹9024,一共捡了40个鸡蛋
111额,[赞][赞][赞]
轨迹,是鸭蛋。绿皮的。
地球上那点事,你把那个棍子扔了不行吗？
地球上那点事,看颜色好像鸭蛋
巧56473,勤劳致富[赞][赞][赞][玫瑰][玫瑰][玫瑰]
敏敏49476,这窝设计没问题喔，有创意
希望139139,这是乌鸡蛋[赞]
芳姐45588,[赞][赞][赞]
鑫达经典涂料厂,绿壳的只见过鸭蛋，第一次看到绿鸡蛋
一米阳光49818,小的时候放学一到家就愿意捡鸡蛋，想想那时快乐是多么的简单，而如今被生活磨尽了，找不到简单的幸福，好想回到儿时
花小花🌸（258）,我们这一个一块五
耀歌,捡鸡蛋是件很开心的事[赞]
红豆,[赞]
User_1624127236698,鸭蛋吧
笑笑53376,[赞][赞][赞]
卫旦龙,[捂脸][捂脸][捂脸]
省成806,[赞][赞][赞]
预见●,绿壳好
知足常乐03978,@黑夜
冰城0034,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
等不到花开,[赞][赞][赞]
凌乱的傻丫头,鸡蛋有青色的吗  那是鸭蛋好吗[白眼][白眼]
三妹1231,[捂脸][捂脸][捂脸]
（′ε`）,@
刘景科,@[666]
捧玫瑰等雨停,[玫瑰][玫瑰][玫瑰]
嘻嘻～,诶
＠*^伤痛^*＠,40个
IloveyouYZH❤,我想去她家捡鸡蛋[捂脸][捂脸]
顺其自然41825,这鸡蛋好大哟
冒冒292,[惊讶][惊讶][惊讶]
眸4893（田园牧歌）,蛋宝宝的窝真暖和[龇牙][赞]
赛戈之声,鸡蛋有这个颜色的吗？
傻子的无情,一般一窝得留一个，一看就拍拍好玩
阳琴《我的快乐我做主》,[赞][赞][赞][赞]
^O^＠279,没见过这壳颜色的鸡蛋[捂脸]确定是鸡蛋不是鸭蛋吗
轻舞飞扬,么鸡下的蛋，和鸭蛋一个色
MGS🚀 🚀文,我们那边说要得留一个它才去生
快手用户1660282120143,小时候我也捡过鸡蛋[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
风和日丽,颜色好像鸭旦。
小龙女，o996,[赞][赞][赞][赞][赞][赞]
康康,绿壳鸡蛋十年前一个两块钱
乐源康中医理疗,为什么不把竹杆拿开，好怕扎到你[捂脸][捂脸][捂脸]
恒沙河岸,就怕有蛇季[龇牙]
一帆风顺＠131419,一天捡这么多
🐾🌺🌺纳🐾🐾,多拍拍窝吧   不想看人
见字如面369,记得小时候最喜欢做的事就是去柴火堆里（就是堆柴火的地方）捡鸡蛋，有时候捡到之后还是热的。
雪,我今天一个蛋都没捡到[捂脸]
完美坎坷,留一个引蛋
姬山――天下无敌,你舍不得给它吃，它能给你下蛋🥚吗？[捂脸]
漫.步7800,鸡蛋怎看着青色象鸭蛋
茅台镇酱香白酒（辉哥）,怎么捡完了，不是要留一个引窝蛋吗？
云淡F轻,你们的鸡蛋🥚咋这种颜色呀
杜涌龍,你这个鸡蛋怎么是绿皮的？我记得绿皮只有鸭蛋才有啊[奸笑]
冷月,真棒[赞][赞]
青,[赞][赞][赞][赞][赞][赞][赞]
User_1583415295644,[爱心][赞][赞][赞][赞]
🚀为了胜利向我开炮🎉,乌鸡蛋[赞][赞][赞]
User_1621428784437,象鸭蛋
青丝蘸白霜,哪里还有两个[龇牙]
早起的鸟儿有虫吃,不要练完，每个窝里留一个[笑哭]
爱是你我好872,懂得捡鸡蛋也不把酒窝草扶进去
不顾一切的爱382,人才，鸭蛋说成鸡蛋
海蓝星眼泪,乌鸡蛋
干就完了,这像鸭蛋吧？
孙爺258,咋看着像鸭蛋哪，都是绿皮的
轩逸,为什么不留一个蛋，小时候妈妈常说，不管生几个蛋都要留一个在窝里
大梁,怎么像鸭蛋
❤玥宝贝,要留一个在窝里面，不能全部捡完
喀左小豆包,你家小鸡下绿皮蛋，大骗子
随缘01938,冬天在东北早就不下蛋了
远，航,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
简简单单就行啦,不怕黄鼠狼吗[笑哭]
七星567,这是乌鸡蛋[愉快]
落叶知秋,这鸡窝可以，设计的挺妙！
花花97675,[赞][赞][赞][666][666][666]
苦命的我，马晓晓🍂🍂,你好无语啊，生多少都要你来决定的
浮萍✘*,鸡窝得留引蛋
余生请善待自己337,看着像鸭蛋，[笑哭]
雄R安3616,乌鸡蛋[赞][赞][赞]
军旅之歌4333,安逸[赞][赞]
自⃨渡⃨,不是生 是下蛋[捂脸]
小☜月☞牙,鸡蛋是这种颜色吗
李胜虎:艾缘康科技,[赞][赞][赞][赞][赞][赞][赞]
峰哥,蛇
User_1562305721569,[赞][赞][赞][赞][赞][赞][赞][火][火][火]
窗花277,真好[赞][赞][赞][玫瑰]
良药苦口,是鸭蛋吧
相约相聚（风华雪月）,你家的鸡窝太牛了，纯天然的鸡下蛋宝窝……
透明的水,好像都是黑色的鸡，黑色的鸡下的蛋好可以治病的
游戏8398,一个两块多贵了
老肖微笑😊,在农村，一般每次都留一个，作为引窝蛋🥚。[玫瑰][玫瑰]
飞鱼🐟,也想去农村养鸡捡鸡蛋
＠ 嘟嘟🌺,这里环境真好
晴空＠萬里🌻,捡鸡蛋是真的很过瘾[捂脸]因为我婆婆养了很多鸡
User_1605847270487,什么蛋？
一叶知秋21210,好地方
小半,绿壳鸡蛋十块钱一斤
小女叫杏儿,你真行，鸡蛋多过鸡
丢丢💑菲菲（马）,我奶奶说： 每个窝里你不能捡完，得留一个做引蛋[笑哭]
姣～jiao,发财窝啊[笑哭]
欣照不轩🤗️🤗️,白色的鸡蛋？？？？[微笑][微笑][微笑]
《你大爷U,养了多少鸡啊？
风霞FX,[赞][赞][赞][赞][赞][赞][赞]
萍,那么贵
笑笑✨,已经够多了[笑哭]你还要多少啊
杜金英891,[赞][赞][赞][赞][赞]
待续,太贵了买不起
秦家屯慧峰精品服饰,[赞][赞][赞]
阳光的味道2483,不留窝蛋的吗
小（忍）,不能捡完 要留一个[捂脸]
展望未来小君,下午四点左右，捡鸡蛋
*爱会消失对吗★,[笑哭][笑哭][笑哭]
（曲比）银正洪,上面的干竹子拿掉，不然的话容易伤眼睛[玫瑰]
慧君061,[火]
梅子A,这个鸡窝创意好啊，我家也是一大群母鸡，总捡不到鸡蛋，全跑出生外面了
夕阳的美丽丽园,40个
我爱我家/爱音乐,支持支持支持
The根,你确定这是鸡蛋不是鸭蛋
雪中花8555,几天剪一次
玫瑰之约,全是鸭蛋
兴达空调,不能看，要做梦，一做这样的梦就不好
简单的幸福74120,我数了一下捡了40个鸡蛋[笑哭][笑哭][笑哭]
快手用户1676962727711,@[赞]
塘易梅,[666][666][666][666][666]
王中菊,喂了多少只鸡能捡这么多鸡蛋，土鸡蛋价格上涨了，，能卖不少钱，发财了
小虎牙很皮，,你要留一个在里面
ঞ ໌້ᮨ玲儿꧔ꦿ᭄,窝里放的什么草啊？
cxy喜洋洋,这个方法好
若无过客#何来人生,这鸡窝还可以，下雨天打不湿
太阳下的光环,[赞][赞][赞][赞]
做我小困宝.,@冰冷道少. @Xin. @TA @起风了. @内向小雪生꒦ິ^꒦ິ 你们要去生了吗[笑哭]
❤️随缘4998,乌鸡蛋吧
会,[赞][赞][赞][赞]
送平 德秀,[赞][赞][赞][赞][赞][赞]
1234547554,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]爱@
1234547554,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]爱
幸福森林530,多少一斤
忘忧草98815,像是鸭蛋
OOOO,这不是鸭蛋吗
朱珍,不错[赞][赞][赞][赞][赞][赞]
ঞৣ烈酒浓烟ღ᭄,鸭蛋
╳渣宇♡↘冫,没有的，你进去下几个
🍎不爱❤️请闪开🍎,我最爱拾鸡蛋了就是没拾的[大哭][大哭]
WP魏萍《柳小雨家》,@[666][666][赞][赞][赞]
快手用户1675619148561,[捂脸][捂脸][捂脸]
开心一家人,[捂脸][捂脸][捂脸]
胡国珍048,绿壳蛋好看又营养[赞][赞][赞][赞][赞]
木有昵称,[赞][赞][赞]
冬日暖阳333111,[赞][赞][赞][赞][赞]
姐,[666][666][666]
g日出063,我就是养鸡蛋的，方法不对
南飞雁9369,一天下三个
酸仔辣妈,你非常的聪明[赞]这种窝我还真没想到
快乐宝贝吖😊,小时候捡过。有40年了
老王,[赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
老杜,[赞][赞][赞][赞][赞]
伤不起47718,这个鸡窝好，[赞][赞][赞]厉害了
奋斗者蓝天,[666][666][666]
廉大官人277,鸡蛋怎么是绿皮[疑问][疑问][疑问][疑问]
白眉大侠湖南益阳,放進去的
城区客户经理,这个鸡下的蛋啊[赞]
花好月圆13520,这是二串子乌鸡，我家也养过这样的鸡
星星05592,小时候经常到鸡窝里去捡蛋[笑哭]
万姐041,[赞][赞][赞][赞][赞][赞]
阳光,绿壳蛋鸡下的蛋就是绿色的
圖圖,天然鸡窝
转身℡为她倾城泪ぁ,为什么这么像鸭蛋
玉，💐珍惜眼前人,你要留一个蛋在里面的
快手用户1663043052104,这鸡蛋颜色和鸭蛋一样颜色
军军,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
🐲木紫🐲 🍀💕,咋像鸭蛋的颜色
明天更好38884,[玫瑰]
User_1577193907175,我数过，刚好40个[赞][赞][赞][赞]
维清123,自己放进去的吧[捂脸]
齐河爱吃炸串,一共42个
平安健康长寿过一生,[赞][赞]
步崛,乌鸡蛋
幸福的小手！,你不放引蛋，鸡会到处下蛋
傲 雪儿,下蛋不是生蛋
相思的雨4098,鸡蛋怎么和鸭蛋颜色一样是青色的啊[哼]
离人草9,这应该是为了拍视频，没有鸡蛋就用鸭蛋来忽悠~[笑哭][笑哭][笑哭]
硪兲生傲骨怎能服輸,你这鸡蛋跟我们家养的土鸡蛋咋不一样啊
海洋89582,得放引蛋
矛517,应该要放个引窝蛋才行。
青山绿水,在梦里梦见自己捡鸡蛋
🙏 且行且💖 珍惜💍,都是鸭蛋，而不是鸡蛋[笑哭]
瓶中墨、  杯中水,养了多少只鸡啊[色][色]
（_鈊祗銪妳ぃ,养的多少只鸡
明哥98062,这鸡窝，太好了[赞]
放飞梦想（王智军）,[火][火]
謝先生,我关心那支竹子，不拿走危险[龇牙]
刘英24858,[赞][赞][赞][赞]
陪你一起变老,多少钱一个
美孚润滑油,鸭蛋
白小姐🌹【造型空间】,鸭蛋吧
User_1579868281130,是自己放进去的没有？[奸笑][奸笑]
不求赞&,不错，别墅
老虎54490,鸭蛋
阳光下的一抹夕阳417,鸡，怎么生鸭蛋[笑哭]
Old Boy481,爱了爱了[憨笑][赞][赞][赞]
人生几何，对酒当初,有本事自己生去[捂脸][捂脸][捂脸]
无花果2817,鸡蛋有绿色的
望穿＠秋玥,我家的都是自产自销了？
廖婉廷773,乌鸡蛋
User_1617724114862,感觉有点像鸭蛋
馨夢燕兒,这种窝窝巴士
微笑63644,[赞][赞][赞]
叶生v（独立团）,[赞][赞][赞]
感悟56204,你应该每个窝里留一个🥚
快手用户1642665311623,哪你都它们多生一点哦[捂脸][捂脸][捂脸][捂脸]
快手用户1671230522048,[赞][赞][赞][赞][赞][赞]
健康老妈！！,[赞][赞][赞][666][666][666]这地方空气一定很好，好想去你们那里看看，[憨笑][憨笑][憨笑]
幸福一生02581,[赞]
田园呀,一个窝里留一个
爱=右手,这鸭蛋不错[尴尬][尴尬][尴尬]
甘肃阳光珍姐,这鸡蛋好是一个鸡生的，颜色大小一样[捂脸][捂脸][捂脸]
炭淘人生,窝里要留一个，要不它会换地方生，或不生
迎接新的挑战走向世界未来,[赞][赞][赞]
越_来_越_好,[赞][赞][赞][赞][赞]
全能267,这是鸭蛋吧
悠悠然然182,这鸡巢独一无二的。很特别！[火][火][火]
追梦💃,怎么看着像鸭蛋啊[捂脸][捂脸]
阿霞7948,你们家的鸡蛋颜色怎么像鸭蛋呢
杨家老炮,第一次见黑色的鸡
