name,address,lat,lng,tel,city,province,type,brand
高新区和谐店西安,丈八三路26号（南三环南侧39所对面）,34.185828,108.875912,,西安市,陕西省,服务中心,零跑
三桥店西安,陕西省西咸新区沣东新城三桥街道天台路B42号,34.27187,108.825133,,西安市,陕西省,服务中心,零跑
富力广场店太原,胜利东街7号富力广场L1-16号,37.899133,112.594749,0351-5261008,太原市,山西省,体验中心,零跑
铜锣湾店太原,五一路77号商场一层北门,37.868806,112.571842,17703418444,太原市,山西省,体验中心,零跑
华宇百花谷店太原,学府街132号华宇百花谷商业中心L148-149号,37.80692,112.546738,0351-7020089,太原市,山西省,体验中心,零跑
智源汽贸园店太原,山西省太原市小店区平阳南路68号智源汽贸园内,37.785212,112.551391,17635725000,太原市,山西省,零跑中心,零跑
新汇众店太原,马练营路59号,37.76,112.61,,太原市,山西省,服务中心,零跑
森园南街店太原,大同路森园南街6号,37.9,112.546014,,太原市,山西省,服务中心,零跑
新天店泉州,泉州市鲤城区江南街道锦美社区笋江路55号新天城市广场商场一楼F111铺位,24.906319,118.558937,18650060812,泉州市,福建省,体验中心,零跑
丰泽星悦荟店泉州,福建省泉州市丰泽区金崎路216号星悦荟广场127-128室,24.86,118.66,13305073223,泉州市,福建省,体验中心,零跑
晋江吾悦广场店泉州,泉州市晋江市鞋都路与双龙路交叉口吾悦广场,24.832624,118.600857,15160770985,泉州市,福建省,体验中心,零跑
晋江店泉州,罗山街道晋江汽车交易市场179-180号,24.784506,118.561905,17750502718,泉州市,福建省,体验中心,零跑
城东万达店泉州,城东街道安吉路城东万达1楼中庭1A033店,24.92188251,118.6648163,0595-22029900,泉州市,福建省,体验中心,零跑
石狮德辉广场店泉州,湖滨街道八七路169号德辉广场2号门新能源区188号,24.73,118.65,15905051808,泉州市,福建省,体验中心,零跑
科技路店泉州,华大街道科技路245号,24.932411,118.655755,,泉州市,福建省,服务中心,零跑
太元南环路店泉州,南环路1305号,24.91,118.52,,泉州市,福建省,服务中心,零跑
双龙路店泉州,福建省泉州市晋江市西园街道赖厝社区双龙路463号,24.81918,118.548167,,泉州市,福建省,服务中心,零跑
鑫闽运店泉州,福建省泉州市晋江市罗山街道晋江汽车交易市场47-52号,24.784462,118.561974,,泉州市,福建省,服务中心,零跑
西南一路店泉州,灵秀镇南洋路西侧鹏山工贸旁,24.728435,118.620379,,泉州市,福建省,服务中心,零跑
五里桥店泉州,水头镇五里桥大道1596号,24.7,118.45,,泉州市,福建省,服务中心,零跑
欢乐橙店黔西南州,欢乐橙1楼8-207-208-1,25.10504565,104.9173737,19185953666,黔西南,贵州省,体验中心,零跑
桔山街道店黔西南州,桔山街道那坡立交圣地俊园小区荣盛加油站旁B栋3-4门面,25.096583,104.90909,0859-3233866,黔西南,贵州省,体验中心,零跑
黔西南服务中心天合汽车城店黔西南州,桔山那坡立交桥荣盛加油站八财通汽车城,25.09627,104.908633,,黔西南,贵州省,服务中心,零跑
东阳第一百货店金华,第一百货1楼28号铺,29.268205,120.239297,17857630618,金华市,浙江省,体验中心,零跑
金华之心店金华,李渔路和婺州街交叉口金华之心2幢115号,29.079037,119.640072,18858903335,金华市,浙江省,体验中心,零跑
义乌万达店金华,稠江街道新科路万达广场1楼1096号,29.278173,120.045883,15381778988,金华市,浙江省,体验中心,零跑
义乌佛堂宝龙店金华,佛堂镇佛堂大道宝龙广场一楼M1-L1-005号铺位,29.191002,120.019593,18105895053,金华市,浙江省,体验中心,零跑
永康西城店金华,浙江省金华市永康市西城街道七里经堂大徐粮库第二幢南6-8间,28.911979,120.004157,0579-87158555,金华市,浙江省,体验中心,零跑
三江印店金华,金华市宾虹东路299号一楼6铺位,29.091758,119.672628,18157909270,金华市,浙江省,体验中心,零跑
义乌吾悦广场店金华,吾悦广场1039-1,29.304921,120.10626,0579-81575555,金华市,浙江省,体验中心,零跑
永康宝龙店金华,永康市西城街道解放路188号B1层第GD-010、011、040、041号铺位,28.90018,120.02901,13967400268,金华市,浙江省,体验中心,零跑
义乌望道路店金华,北苑街道望道路346号,29.33397276,120.0428106,,金华市,浙江省,服务中心,零跑
东阳兴平东路店金华,浙江省金华市东阳市吴宁街道卢宅社区兴平东路366号一楼,29.269675,120.257807,,金华市,浙江省,服务中心,零跑
金义路店金华,金义快速路5555号,29.18791,119.821651,,金华市,浙江省,服务中心,零跑
宾虹西路店金华,秋滨街道宾虹路二段876号3幢一楼,29.075512,119.605716,,金华市,浙江省,服务中心,零跑
交付中心新能源小镇店金华,浙江省金华市婺城区金星南街新能源小镇零跑交付中心,29.03,119.61,18058909080,金华市,浙江省,合作交付点,零跑
永康西城店金华,西城街道七里经堂大徐粮库第二幢南6-8间,28.906718,120.01248,,金华市,浙江省,服务中心,零跑
万达店邢台,开元北路万达广场1层1005店铺,37.084757,114.513811,0319-3350000,邢台市,河北省,体验中心,零跑
龙岗汽车城店邢台,襄都区龙岗东大街汽车城南区23号零跑汽车,37.116991,114.556906,0319-8909889,邢台市,河北省,零跑中心,零跑
南海大道店海口,南海大道228号,19.995539,110.276249,0898-68610720,海口市,海南省,体验中心,零跑
上邦百汇城店海口,海口市金龙路11号上邦百汇城商铺-1号楼一层P1-12-15、16号铺位,20.020634,110.323104,18689546998,海口市,海南省,体验中心,零跑
星茂城店海口,长流镇长滨六路4号,20.0494,110.180372,18889973034,海口市,海南省,体验中心,零跑
海甸城店海口,海甸岛二东路2号,20.04893,110.343097,18589551646,海口市,海南省,体验中心,零跑
琼山大道店海口,琼山大道192号,20.01410553,110.4021193,,海口市,海南省,服务中心,零跑
南海大道店海口,南海大道238号(海南宝之瑞汽车贸易有限公司),19.99541,110.270578,,海口市,海南省,服务中心,零跑
高新万达店桂林,桂林市七星区穿山东路43号桂林高新万达广场室内步行街1F,25.242135,110.32015,18007884523,桂林市,广西壮族自治区,体验中心,零跑
八里七路店桂林,桂林市八里街惠信汽车市场1栋9-10号,25.352932,110.308994,0773-2637329,桂林市,广西壮族自治区,零跑中心,零跑
吾悦泡泡龙店桂林,临桂镇世纪西路以南、平桂路以东、凤凰路以西吾悦广场1楼1005铺面,25.248368,110.166949,19126100170,桂林市,广西壮族自治区,体验中心,零跑
真龙汽车城店桂林,广西壮族自治区桂林市临桂区机场路北侧真龙汽车博览园D区2号,25.26606,110.173947,0773-3885589,桂林市,广西壮族自治区,服务中心,零跑
吾悦广场店临沂,临沂市河东区吾悦广场主进门5号门1楼50米左侧,35.078849,118.391573,13953952705,临沂市,山东省,体验中心,零跑
滨河万达店临沂,兰山办事处蒙山大道与滨河路交汇西50米路南滨河万达广场1层1060号,35.112054,118.311427,19953961117,临沂市,山东省,体验中心,零跑
泰盛广场店临沂,解放路88号泰盛广场二期1F层122-125号商铺,35.069055,118.329802,13954913337,临沂市,山东省,体验中心,零跑
齐鲁吾悦广场店临沂,北城新区齐鲁吾悦广场东门（必胜客邻）1020-1商铺,34.972803,118.289681,17661115387,临沂市,山东省,体验中心,零跑
沂河路店临沂,沂河路与沂州路交汇处向西300米路南,35.016106,118.354365,,临沂市,山东省,服务中心,零跑
聚才路店临沂,临西五路与聚才路交汇西150米路北鲁南汽车城南门院内圆形水池西30米,35.098862,118.310701,,临沂市,山东省,服务中心,零跑
滨湖爱琴海店合肥,滨湖区庐州大道与中山路交口爱琴海购物中心1025商铺 ,31.733492,117.301337,18297900856,合肥市,安徽省,体验中心,零跑
北城万达店合肥,北城万达广场1F1071商铺,31.971071,117.263369,13721071716,合肥市,安徽省,体验中心,零跑
东城店合肥,合肥市肥东经济开发区包公大道与镇西路交口西北角,31.89,117.43,0551-67895777,合肥市,安徽省,零跑中心,零跑
蜀山天鹅湖万达店合肥,安徽省合肥市蜀山区南二环路3818号合肥天鹅湖万达广场1-8幢4-商178等42套房,31.82,117.22,0551-67895777,合肥市,安徽省,体验中心,零跑
弘阳广场店合肥,长江西路478号弘阳广场4层05-2号商铺,31.852211,117.237524,0551-65103669,合肥市,安徽省,体验中心,零跑
漫乐城店合肥,漫乐城购物广场1F119B,31.835108,117.286126,15156002073,合肥市,安徽省,体验中心,零跑
庐州意库店合肥,合瓦路199号招商庐州意库项目6栋601,31.9,117.28,18326605812,合肥市,安徽省,体验中心,零跑
正大广场店合肥,经开区正大广场1022K铺位,31.781349,117.228912,18056886938,合肥市,安徽省,体验中心,零跑
肥西旭辉店合肥,经济开发区派河大道与翡翠路交口旭辉Cmall1F-039号,31.73759283,117.1595645,15955175699,合肥市,安徽省,体验中心,零跑
绿地大融城店合肥,南二环与宿松路交口合肥绿地大融城一层101-1号商铺,31.81361778,117.2681595,15056009592,合肥市,安徽省,体验中心,零跑
芙蓉路店合肥,合肥市包河区延安路669号,31.78,117.32,,合肥市,安徽省,服务中心,零跑
天智路店合肥,天智路53号,31.8503,117.21017,,合肥市,安徽省,服务中心,零跑
云岩万达店贵阳,北京西路与数博大道交叉路口万达广场,26.593185,106.650263,0851-85901772,贵阳市,贵州省,零跑中心,零跑
印象城店贵阳,茶园路街道北京西路与金阳南路交叉口印象城购物中心L117号,26.60075932,106.6186004,13398518678,贵阳市,贵州省,体验中心,零跑
新添大道北店贵阳,新添大道北段2号,26.62,106.75,,贵阳市,贵州省,服务中心,零跑
白云大道店贵阳,白云大道224号,26.610914,106.66009,,贵阳市,贵州省,服务中心,零跑
碧水路店吕梁,吕梁市离石区高速西口零跑汽车,37.504245,111.121896,18035881121,吕梁市,山西省,零跑中心,零跑
大学城融创茂店重庆,西林大道84号融创茂1019铺,29.626087,106.359894,15826061663,重庆市,重庆市,体验中心,零跑
龙湖公园天街店重庆,重庆市渝北区仙桃街道秋成大道158龙湖重庆公园天街A馆B1-15号,29.72,106.57,18580001987,重庆市,重庆市,体验中心,零跑
悦荟购物中心店重庆,重庆市江北区红石路311号附2号UG层,29.57,106.5,,重庆市,重庆市,体验中心,零跑
U城天街店重庆,高新区虎溪街道大学城北路97号U城天街B馆南8馆-1F-28,29.61,106.29,15086972660,重庆市,重庆市,体验中心,零跑
礼嘉天街店重庆,"礼慈路14-15号龙湖礼嘉天街A 馆-1F-17a,A 馆-1F-18c",29.670281,106.492165,17783371121,重庆市,重庆市,体验中心,零跑
北城天街店重庆,北城天街A馆-2F-041\042,29.577503,106.533302,023-67603678,重庆市,重庆市,体验中心,零跑
金菱车世界店重庆,经开区白鹤路工业园区1号联合厂房附13号,29.510604,106.5616,023-62318777,重庆市,重庆市,体验中心,零跑
时代天街店重庆,长江二路174号时代天街B馆1楼05号店铺,29.538159,106.512214,023-63631883,重庆市,重庆市,体验中心,零跑
爱琴海店重庆,重庆市渝北区金开大道1003号附27号爱琴海购物公园,29.641895,106.548538,023-67038656,重庆市,重庆市,体验中心,零跑
爱融荟城店重庆,重庆爱融荟城LG-45铺位,29.6,106.5,13271818587,重庆市,重庆市,体验中心,零跑
沙坪坝万达广场店重庆,联芳街道经纬大道1108号重庆沙坪坝万达广场1A层1A050号商铺,29.543007,106.474446,19122737068,重庆市,重庆市,体验中心,零跑
龙湖西城天街店重庆,重庆市北部新区红锦大道588号,29.612208,106.523018,023-68190007,重庆市,重庆市,体验中心,零跑
大渡口万达店重庆,建桥大道108号1层商业（1036号）,29.472397,106.479279,19122836831,重庆市,重庆市,体验中心,零跑
金菱车世界店重庆,白鹤路工业园区1号联合厂房附13号,29.510604,106.5616,,重庆市,重庆市,服务中心,零跑
交付中心金菱车世界店重庆,重庆市南岸区白鹤路工业园区1号联合厂房附13号,29.51,106.56,15826076162,重庆市,重庆市,合作交付点,零跑
金安路店重庆,重庆市两江新区红锦大道588号,29.63,106.54,,重庆市,重庆市,服务中心,零跑
金渝大道店重庆,金渝大道28号,29.66689,106.51042,,重庆市,重庆市,服务中心,零跑
龙华大道店重庆,龙华大道18号,29.596866,106.508355,,重庆市,重庆市,服务中心,零跑
吾悦广场店淮安,生态文旅区凤里路1号淮安吾悦广场1045号商铺,33.553143,119.122865,18082324990,淮安市,江苏省,体验中心,零跑
韩泰路店淮安,经济开发区韩泰南路5-2号,33.58,119.08,,淮安市,江苏省,服务中心,零跑
西安北路店淮安,西安北路558号,33.631496,118.993581,,淮安市,江苏省,服务中心,零跑
天虹店岳阳,东茅岭路42号天虹广场一楼,29.371877,113.109635,15200271314,岳阳市,湖南省,体验中心,零跑
安远洋店岳阳,南湖新区湘北大道湘北汽车城中央展厅零跑汽车,29.314663,113.146388,13327309008,岳阳市,湖南省,零跑中心,零跑
通海北路店岳阳,湖南省岳阳市岳阳楼区经济技术开发区通海北路3号,29.38,113.17,,岳阳市,湖南省,服务中心,零跑
万达广场店菏泽,菏泽市黄河东路1566号,35.258979,115.541146,0530-5117288,菏泽市,山东省,体验中心,零跑
银座和谐广场店菏泽,菏泽市牡丹区人民路与长城路交叉口东北角银座和谐广场一楼北,35.27403,115.50087,0530-2072276,菏泽市,山东省,体验中心,零跑
黄河东路店菏泽,山东省菏泽市黄河东路888号零跑汽车售后（万豪国际卡丁车院内）,35.262607,115.553338,,菏泽市,山东省,服务中心,零跑
中汇汽车园店菏泽,高新区万福街道办事处昆明路2999号中汇国际汽车园内,35.28,115.42,,菏泽市,山东省,服务中心,零跑
邹城东城购物广场店济宁,山东省济宁市邹城市程兰路东城购物广场百货大楼一层01号商铺,35.41,117.02,15092695095,济宁市,山东省,体验中心,零跑
