,name,address,province,city,tel,lat,lng,brand,type
190,广汽埃安无锡盛岸滨湖万达展示中心,无锡市滨湖区梁溪路35号（滨湖万达）,江苏省,无锡市,,31.568104,120.273316,埃安,
191,广汽埃安无锡金城湾体验中心,无锡市梁溪区金城路388号,江苏省,无锡市,0510-88353355,31.52532,120.29779,埃安,
192,广汽埃安江阴澄杨八佰伴展示中心,无锡市江阴市虹桥南路256号（江阴八佰伴）,江苏省,无锡市,,31.897335,120.273178,埃安,
193,广汽埃安无锡惠山体验中心,无锡市惠山区金惠路121号,江苏省,无锡市,0510-83556577,31.670178,120.308515,埃安,
194,广汽埃安无锡惠山奥特莱斯展示中心,无锡市惠山区惠山大道66号（悦尚奥特莱斯）,江苏省,无锡市,,31.639413,120.317522,埃安,
195,广汽埃安江阴澄杨体验中心,江阴市澄杨路55号,江苏省,无锡市,,31.890488,120.317463,埃安,
196,广汽埃安无锡锡山体验中心,无锡市锡山区先锋中路25-3号,江苏省,无锡市,0510-68582666,31.590153,120.427057,埃安,
197,广汽埃安江阴澄杨万达展示中心,江阴市万达广场1号门东厅 1072/1073A,江苏省,无锡市,,31.851576,120.432085,埃安,
198,广汽埃安徐州金山金地展示中心,徐州市鼓楼区中山北路6号 （金地商都）,江苏省,徐州市,,34.273906,117.193213,埃安,
199,广汽埃安徐州高新复兴苏宁展示中心,徐州市鼓楼区复兴北路27号（复兴苏宁广场）,江苏省,徐州市,,34.27391,117.20957,埃安,
200,广汽埃安徐州金山淮海食品城体验中心,徐州市云龙区淮海食品城会展路3号万安市场1-1号,江苏省,徐州市,0516-61885695,34.230565,117.237441,埃安,
201,广汽埃安徐州香山体验中心,徐州市鼓楼区三环东路闽商汽车园E栋一区,江苏省,徐州市,0516-87798977,34.28424,117.237743,埃安,
202,广汽埃安徐州高新体验中心,徐州高新技术产业园开发区北京南路291号,江苏省,徐州市,0516-83388822,34.21267,117.29058,埃安,
203,广汽埃安徐州晟速展示中心,徐州市古楼区经济技术开发区徐海路8号环球港,江苏省,徐州市,0516-80802619,34.270821,117.267822,埃安,
204,广汽埃安徐州香山新沂吾悦展示中心,江苏省徐州市新沂市S323(大桥西路)（新沂吾悦广场）,江苏省,徐州市,,34.364639,118.333709,埃安,
205,广汽埃安溧阳吾悦展示中心,江苏省常州市溧阳市天目湖大道77号溧阳吾悦广场 1032-A 铺位,江苏省,常州市,0519-86951818,31.410382,119.469958,埃安,
206,广汽埃安常州常澄金坛新天地展示中心,常州市金坛区县府路2号（金坛新天地）,江苏省,常州市,,31.745559,119.583389,埃安,
207,广汽埃安常州常澄武进万达展示中心,常州市武进区花园街301号武进万达广场,江苏省,常州市,,31.729425,119.944074,埃安,
208,广汽埃安常州新北体验中心,常州市新北区薛家镇顺园路88-20号,江苏省,常州市,0519-85280708,31.861366,119.939834,埃安,
209,广汽埃安常州武进汽车城展示中心,常州市武进区武进汽车城星火路D区8号,江苏省,常州市,0519-86951818,31.698342,119.970661,埃安,
210,广汽埃安常州常澄体验中心,常州市新北区通江中路613号,江苏省,常州市,0519-89869888,31.846045,119.988813,埃安,
211,广汽埃安苏州木渎体验中心,苏州市吴中区木渎镇珠江南路999号3幢南侧一层 ,江苏省,苏州市,0512-66018288,31.263916,120.545373,埃安,
212,广汽埃安苏州高新体验中心,苏州高新区马运路168号,江苏省,苏州市,0512-66617111,31.325252,120.565065,埃安,
213,广汽埃安苏州工业园张家港吾悦展示中心,苏州市张家港市杨舍镇金港大道338号（吾悦广场）,江苏省,苏州市,,31.838512,120.542916,埃安,
214,广汽埃安苏州吴江爱琴海展示中心,苏州市吴江区松陵镇夏蓉街1298号爱琴海广场1层,江苏省,苏州市,0512-63689222,31.142515,120.619109,埃安,
215,广汽埃安苏州张家港体验中心,江苏省苏州市张家港市杨舍镇农联村张杨公路489号,江苏省,苏州市,0512-58199899,31.87202,120.5851,埃安,
216,广汽埃安苏州相城体验中心,苏州市相城区太阳路2250号,江苏省,苏州市,0512-66225666,31.417653,120.640077,埃安,
217,广汽埃安苏州吴江体验中心,苏州市吴江区五方路78号,江苏省,苏州市,,31.107574,120.678566,埃安,
218,广汽埃安苏州工业园体验中心,苏州工业园区群星三路18号地铁3号线通园路站往南50米,江苏省,苏州市,0512-67169777,31.273707,120.676368,埃安,
219,广汽埃安苏州苏虹路体验中心,江苏省苏州市苏州工业园区苏虹中路399号,江苏省,苏州市,0512-65883519,31.338779,120.710414,埃安,
220,广汽埃安常熟东风路体验中心,常熟市汽车城长城路5号1幢,江苏省,苏州市,18962367036,31.640323,120.799381,埃安,
221,广汽埃安昆山城西体验中心,昆山市城北西路2022号1号房,江苏省,苏州市,18913283813,31.431867,120.910085,埃安,
222,广汽埃安苏州昆山体验中心,江苏省苏州昆山市玉山镇新南中路99号,江苏省,苏州市,0512-57517005,31.342928,120.966119,埃安,
223,广汽埃安苏州太仓体验中心,太仓市经济开发区太平北路111号7-B幢1-02室、1-03室、2-01室、2-02室,江苏省,苏州市,0512-53588806,31.482112,121.102867,埃安,
224,广汽埃安常熟东风路凤凰城展示中心,苏州市常熟市闽江东路盛世名门青城山路店东南侧约160米（凤凰城）,江苏省,常熟市,18962367036,31.673015,120.778233,埃安,
225,广汽埃安如皋车城体验中心,如皋市如城街道解放西路115号1号楼,江苏省,南通市,0513- 87591099,32.36551,120.548374,埃安,
226,广汽埃安南通崇川体验中心,南通市崇川区城港路128号,江苏省,南通市,0513-83571111,32.039094,120.818582,埃安,
227,广汽埃安南通钟秀体验中心,江苏省南通市崇川区钟秀街道五一路99号3幢101室,江苏省,南通市,0513-89126999,32.020541,120.883162,埃安,
228,广汽埃安南通启东体验中心,启东市城北工业园区兴龙东路666号,江苏省,南通市,0513-83252666,31.835686,121.68645,埃安,
229,广汽埃安连云港海州体验中心,连云港市海州区迎宾大道8号,江苏省,连云港市,0518-85772729,34.553901,119.227594,埃安,
230,广汽埃安连云港新浦体验中心,江苏省连云港市海州区解放东路299-6号,江苏省,连云港市,0518-85918899,34.647597,119.195474,埃安,
231,广汽埃安连云港赣榆香港路展示中心,连云港市赣榆区香港路3号,江苏省,连云港市,0518-85918899,34.823244,119.126542,埃安,
232,广汽埃安淮安淮阴体验中心,江苏省淮安市淮阴区钱江路96号,江苏省,淮安市,,33.65989,119.033765,埃安,
233,广汽埃安淮安清江浦体验中心,淮安市清江浦区清河新区旺旺路28-5号广汽埃安店,江苏省,淮安市,0517-83181515,33.611834,119.112928,埃安,
234,广汽埃安淮安清江浦涟水吾悦展示中心,淮安市涟水县涟水吾悦广场,江苏省,淮安市,0517 82663116,33.784101,119.305697,埃安,
235,广汽埃安盐城开元体验中心,盐城市亭湖区开放大道670号,江苏省,盐城市,0515-83136999,33.460859,120.09447,埃安,
236,广汽埃安盐城盐都展示中心,盐城市盐都区新区刘朋村永宁国际汽车城1幢2039室、1幢2040室、1幢2041室（B）,江苏省,盐城市,0515-89968816,33.333458,120.140618,埃安,
237,广汽埃安盐城开元万达展示中心,盐城市盐都区西环路88号万达广场1063商铺,江苏省,盐城市,0515-88090888,33.365806,120.134326,埃安,
238,广汽埃安盐城盐都吾悦展示中心,盐城市盐都区海洋路216号吾悦广场一楼1058,江苏省,盐城市,89968816,33.312272,120.152565,埃安,
239,广汽埃安扬州邗江体验中心,扬州市邗江区扬力路16号,江苏省,扬州市,,32.351947,119.383838,埃安,
240,广汽埃安扬州汽车城展示中心,扬州市扬子江北路1111号,江苏省,扬州市,0514-87861955,32.446334,119.386447,埃安,
241,广汽埃安扬州江都万象汇展示中心,扬州市文昌中路606号（扬州万象汇）,江苏省,扬州市,,32.401385,119.431837,埃安,
242,广汽埃安扬州江都体验中心,扬州市江都区仙女镇长江东路311号江都汽车产业园10幢,江苏省,扬州市,0514-86998021,32.437781,119.611308,埃安,
243,广汽埃安镇江丁卯体验中心,镇江丁卯桥路288号,江苏省,镇江市,0511-88880178,32.179592,119.512921,埃安,
244,广汽埃安泰州医药高新体验中心,泰州市海陵区国际汽车城99幢,江苏省,泰州市,0523-86858111,32.422406,119.904361,埃安,
245,广汽埃安泰州海姜万达展示中心,泰州市海陵区济川东路228号（万达广场）,江苏省,泰州市,,32.477707,119.923663,埃安,
246,广汽埃安泰州海陵泰兴万达展示中心,泰州市泰兴市鼓楼北路333号（泰兴万达）,江苏省,泰州市,,32.187943,120.008859,埃安,
247,广汽埃安泰州泰兴体验中心,泰兴市东三环东侧、振兴路北侧,江苏省,泰州市,0523-89708888,32.197633,120.048708,埃安,
248,广汽埃安泰州海姜体验中心,江苏省泰州市姜堰区梁徐街道双登科工园内988号,江苏省,泰州市,0523-88866009,32.48387,120.123119,埃安,
249,广汽埃安泰州靖江体验中心,靖江市中洲西路国际汽贸城,江苏省,泰州市,52384800678,32.005049,120.234195,埃安,
250,广汽埃安宿迁宿城体验中心,宿迁市宿城区经济开发区振兴大道东侧316号,江苏省,宿迁市,0527-88881999       ,33.91048,118.248872,埃安,
251,广汽埃安宿迁宿城吾悦展示中心,江苏省宿迁市宿城新区青海湖西路与黄海路交汇处（吾悦广场）,江苏省,宿迁市,,33.949913,118.246178,埃安,
252,广汽埃安宿迁宿豫体验中心,江苏省宿迁市宿豫区天山路18号,江苏省,宿迁市,0527-84288885,33.974527,118.340351,埃安,
253,广汽埃安宿迁沭阳体验中心,宿迁市沭阳县恒广汽车生活广场2#、3#幢2#-111号,江苏省,宿迁市,13515296626,34.094245,118.805471,埃安,
254,广汽埃安杭州城南青山湖宝龙展示中心,杭州市临安区青山湖街道科技大道2588号杭州青山湖宝龙广场,浙江省,杭州市,0571-823 78879,30.257454,119.828201,埃安,
255,广汽埃安杭州西溪富阳万达展示中心,杭州市富阳区金桥北路990号（富阳万达）,浙江省,杭州市,,30.092007,119.928138,埃安,
256,广汽埃安杭州石祥富阳展示中心,杭州市富阳区恩波大道1192-1194号,浙江省,杭州市,,30.080727,119.949248,埃安,
257,广汽埃安杭州萧山未来科技展示中心,杭州市余杭区余杭塘路2855号（科技城宝龙广场）,浙江省,杭州市,,30.285953,119.994727,埃安,
258,广汽埃安杭州凌波西嘉广场展示中心,杭州市余杭区五常街道联胜路6号西嘉广场1楼,浙江省,杭州市,0571-88179679,30.25081,120.03583,埃安,
259,广汽埃安杭州奥体西湖展示中心,杭州市西湖区凌波路1号金色水岸商务楼1号楼107,浙江省,杭州市,0571-88015913,30.2845,120.05969,埃安,
260,广汽埃安杭州西溪体验中心,杭州市西湖区西溪路978号,浙江省,杭州市,0571-86937729,30.252374,120.070978,埃安,
261,广汽埃安杭州城北体验中心,浙江省杭州市余杭区莫干山路1830号,浙江省,杭州市,0571-88765050,30.36647,120.08526,埃安,
262,广汽埃安杭州城南金地展示中心,杭州市余杭区古墩路1333号金地广场,浙江省,杭州市,,30.3456,120.088559,埃安,
263,广汽埃安杭州北站体验中心,浙江省杭州市拱墅区石祥路507号东边一楼,浙江省,杭州市,0571-88174000,30.32998,120.125465,埃安,
264,广汽埃安杭州凌波黄龙万科展示中心,杭州市西湖区学院路77号黄龙国际K-Lab商场1楼,浙江省,杭州市,0571-86778615,30.28191,120.13552,埃安,
265,广汽埃安杭州城北上亿广场展示中心,杭州市临平区崇贤街道崇杭路（上亿广场）,浙江省,杭州市,,30.38935,120.14742,埃安,
266,广汽埃安杭州北站水晶城展示中心,杭州市拱墅区上塘路458号水晶城购物中心L1-109（水晶城）,浙江省,杭州市,,30.309745,120.149513,埃安,
267,广汽埃安杭州石祥城北新天地展示中心,杭州市拱墅区长浜路718号（城北新天地）,浙江省,杭州市,,30.32844,120.185759,埃安,
268,广汽埃安杭州501城市广场展示中心,杭州市江干区景昙路9号杭州大厦501城市广场一楼101-29店铺,浙江省,杭州市,17706818053,30.265575,120.210305,埃安,
269,广汽埃安杭州石祥体验中心,浙江省杭州市石祥东路1576号,浙江省,杭州市,0571-88767676,30.341278,120.221611,埃安,
270,广汽埃安杭州奥体体验中心,杭州市萧山区滨康路55号,浙江省,杭州市,0571-87918318,30.187978,120.235122,埃安,
271,广汽埃安杭州城南体验中心,杭州市萧山区蜀山街道亚太路188号,浙江省,杭州市,0571-82682200,30.11086,120.246076,埃安,
272,广汽埃安杭州萧山展示中心,浙江省杭州市萧山区宁围街道浙江世纪汽车市场3幢24号二层,浙江省,杭州市,13396715918,30.209666,120.29645,埃安,
273,广汽埃安杭州萧山钱塘银泰展示中心,杭州市钱塘区海达南路397号（银泰百货）,浙江省,杭州市,13757104437,30.304859,120.332067,埃安,
274,广汽埃安杭州城东体验中心,浙江省杭州市钱塘区白杨街道11号大街26号15幢-8,浙江省,杭州市,0571-89362699,30.296564,120.360138,埃安,
275,广汽埃安宁波余姚体验中心,浙江省余姚市世南西路1979号,浙江省,宁波市,0574-62695999,30.041605,121.118648,埃安,
276,广汽埃安余姚众安广场展示中心,浙江省余姚市新建北路217号众安广场1楼1F-1030,浙江省,宁波市,0574-62797666,30.081092,121.166299,埃安,
277,广汽埃安宁波慈溪体验中心,浙江省慈溪市逍林镇新园村汽贸大道598号,浙江省,宁波市,0574-59999999,30.176883,121.323265,埃安,
278,广汽埃安宁波西部海曙印象城展示中心,浙江省宁波市海曙区印象城L1-26,浙江省,宁波市,0574-81859593,29.90198,121.484141,埃安,
279,广汽埃安宁波鄞州潘火江北恒一商超展示中心,宁波市江北区长兴东路368号（恒一江北广场）,浙江省,宁波市,,29.935162,121.509237,埃安,
280,广汽埃安宁波西部体验中心,浙江省宁波市海曙区鄞县大道西段777号,浙江省,宁波市,"			",29.827495,121.512233,埃安,
281,广汽埃安宁波宁海体验中心,浙江省宁波市宁海县梅林街道平安西路26-1号,浙江省,宁波市,,29.36481,121.47346,埃安,
